zipcode,cbsa_code,title,state_name,state_fips,metro
10960,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10960,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10962,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10962,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10962,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10963,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10963,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10963,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10964,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10964,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10964,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10965,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10965,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10965,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10968,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10968,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10968,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10969,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10969,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10969,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10970,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10970,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10970,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10973,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10973,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10973,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10974,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10974,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10974,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10975,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10975,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10975,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10976,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10976,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10976,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10977,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10977,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10977,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10979,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10979,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10979,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10980,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10980,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10980,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10981,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10981,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10981,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10982,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10982,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10982,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10983,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10983,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10983,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10984,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10984,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10984,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10985,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10985,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10985,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10986,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10986,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10986,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10987,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10987,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10987,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10988,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10988,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10988,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10989,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10989,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10989,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10990,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10990,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10990,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10992,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10992,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10992,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10993,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10993,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10993,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10994,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10994,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10994,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10996,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10996,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10996,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
10998,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
10998,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
10998,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11001,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11001,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11001,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11002,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11002,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11002,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11003,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11003,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11003,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11004,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11004,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11004,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11005,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11005,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11005,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11010,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11010,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11010,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11020,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11020,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11020,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11021,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11021,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11021,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11022,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11022,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11022,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11023,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11023,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11023,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11024,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11024,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11024,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11030,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11030,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11030,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11040,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11040,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11040,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11042,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11042,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11042,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11050,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11050,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11050,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11096,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11096,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11096,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11101,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11101,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11101,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11102,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11102,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11102,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11103,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11103,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11103,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11104,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11104,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11104,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11105,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11105,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11105,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11106,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11106,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11106,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11109,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11109,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11109,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11201,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11201,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11201,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11202,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11202,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11202,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11203,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11203,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11203,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11204,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11204,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11204,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11205,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11205,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11205,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11206,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11206,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11206,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11207,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11207,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11207,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11208,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11208,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11208,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11209,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11209,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11209,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11210,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11210,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11210,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11211,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11211,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11211,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11212,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11212,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11212,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11213,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11213,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11213,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11214,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11214,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11214,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11215,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11215,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11215,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11216,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11216,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11216,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11217,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11217,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11217,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11218,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11218,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11218,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11219,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11219,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11219,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11220,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11220,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11220,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11221,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11221,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11221,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11222,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11222,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11222,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11223,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11223,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11223,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11224,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11224,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11224,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11225,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11225,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11225,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11226,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11226,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11226,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11228,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11228,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11228,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11229,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11229,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11229,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11230,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11230,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11230,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11231,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11231,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11231,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11232,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11232,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11232,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11233,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11233,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11233,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11234,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11234,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11234,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11235,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11235,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11235,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11236,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11236,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11236,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11237,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11237,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11237,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11238,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11238,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11238,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11239,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11239,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11239,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11241,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11241,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11241,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11242,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11242,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11242,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11243,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11243,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11243,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11245,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11245,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11245,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11247,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11247,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11247,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11249,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11249,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11249,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11251,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11251,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11251,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11252,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11252,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11252,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11256,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11256,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11256,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11351,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11351,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11351,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11352,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11352,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11352,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11354,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11354,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11354,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11355,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11355,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11355,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11356,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11356,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11356,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11357,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11357,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11357,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11358,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11358,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11358,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11359,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11359,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11359,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11360,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11360,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11360,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11361,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11361,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11361,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11362,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11362,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11362,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11363,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11363,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11363,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11364,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11364,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11364,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11365,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11365,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11365,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11366,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11366,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11366,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11367,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11367,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11367,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11368,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11368,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11368,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11369,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11369,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11369,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11370,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11370,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11370,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11371,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11371,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
11371,35620,"New York-Newark, NY-NJ-CT-PA",Pennsylvania,42,New York City
11372,35620,"New York-Newark, NY-NJ-CT-PA",New Jersey,34,New York City
11372,35620,"New York-Newark, NY-NJ-CT-PA",New York,36,New York City
